0.00 0.00 0.00 0.00 3.60 0.89 0.70 0.80 1.50 10.36 10.36 10.36 10.37 10.37 10.38 10.38 10.38 10.55 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 5.21 0.91 0.54 0.48 0.76 10.78 10.78 10.77 10.77 10.78 10.80 10.80 10.80 10.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 6.43 1.38 0.51 0.00 0.00 0.82 11.40 11.40 11.40 11.40 11.41 11.42 11.42 11.62 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 7.41 2.77 0.62 0.38 0.00 0.00 0.68 12.32 12.32 12.32 12.33 12.35 12.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 8.16 4.28 1.54 0.64 0.00 0.00 0.00 0.46 1.68 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 12.67 8.79 5.36 3.05 1.35 0.60 0.00 0.00 0.00 0.00 0.00 2.55 0.00 0.00 0.00 0.00 0.00 0.00 9.25 10.90 12.11 13.04 0.00 0.00 0.00
0.00 0.00 13.19 10.43 8.19 6.07 4.12 2.60 1.48 0.72 0.36 0.31 0.00 0.34 0.80 1.35 2.13 3.00 4.01 4.83 5.69 6.64 7.64 8.61 9.75 11.54 0.00 0.00
0.00 0.00 13.32 10.25 8.15 6.25 4.79 3.53 2.51 1.69 1.05 0.68 0.55 0.58 0.73 1.02 1.56 2.11 2.84 3.61 4.37 5.15 6.04 7.17 8.88 11.32 0.00 0.00
0.00 0.00 0.00 11.23 8.93 7.08 5.59 4.39 3.45 2.61 1.99 1.52 1.21 1.13 1.10 1.27 1.57 1.97 2.50 3.06 3.94 4.80 6.06 7.49 9.48 12.17 0.00 0.00
0.00 0.00 0.00 12.23 10.01 8.18 6.70 5.51 4.53 3.72 3.10 2.62 2.25 2.07 2.01 2.09 2.30 2.67 3.20 3.84 4.74 5.78 7.10 8.62 10.62 13.39 0.00 0.00
0.00 0.00 0.00 13.28 11.08 9.32 7.81 6.61 5.64 4.87 4.24 3.77 3.45 3.25 3.19 3.27 3.52 3.88 4.39 5.07 5.91 6.97 8.25 9.82 11.82 0.00 0.00 0.00
0.00 0.00 0.00 0.00 12.17 10.40 8.94 7.76 6.79 6.00 5.40 4.93 4.63 4.43 4.38 4.46 4.71 5.09 5.62 6.27 7.13 8.16 9.44 11.00 13.04 0.00 0.00 0.00
0.00 0.00 0.00 0.00 13.27 11.56 10.08 8.89 7.92 7.15 6.54 6.11 5.79 5.61 5.56 5.64 5.89 6.26 6.81 7.47 8.32 9.35 10.65 12.26 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 12.65 11.24 10.04 9.10 8.32 7.72 7.27 6.97 6.79 6.74 6.82 7.09 7.47 7.98 8.68 9.50 10.56 11.85 13.43 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 12.38 11.19 10.24 9.48 8.89 8.45 8.15 7.97 7.92 8.01 8.26 8.64 9.19 9.87 10.71 11.77 13.06 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 13.51 12.37 11.41 10.64 10.06 9.62 9.31 9.14 9.10 9.20 9.45 9.84 10.37 11.05 11.90 12.96 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 13.49 12.55 11.80 11.21 10.79 10.49 10.32 10.29 10.39 10.63 11.01 11.56 12.25 13.09 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13.70 12.95 12.37 11.95 11.67 11.50 11.46 11.57 11.83 12.21 12.72 13.44 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13.52 13.11 12.83 12.67 12.63 12.74 12.99 13.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13.79 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
